新聞live,#genre#
中国湖南湘西一座千年王城  芙蓉镇   A Millennium King City in Xiangxi Hunan China - Furong Town,https://www.youtube.com/watch?v=wwxR7rvFUSc
Zhangjiajie Picturesque Wonderland Hunan China The Scenery Is Unbelievably Beautiful 张家界雾中仙境美如画,https://www.youtube.com/watch?v=k25XeqOWbXA
中国人最顶礼膜拜的地方    Pilgrimage Worship and Tourism in Contemporary China,https://www.youtube.com/watch?v=SmQu9F10E3M
中国江南三大名楼之一  湖南岳阳楼    One of the three famous towers in Jiangnan China - Yueyang Tower in Hunan,https://www.youtube.com/watch?v=G2VlEkf7hD8
京韵什刹海,https://www.youtube.com/watch?v=alPub4dBOSc
中国湖南衡阳  五岳之衡山    Nanyue Heng Mountain Hunan China,https://www.youtube.com/watch?v=4o4MpkgxLy8
HD中国湖南衡阳  五岳之衡山    Nanyue Heng Mountain Hunan China,https://www.youtube.com/watch?v=yGpHQDi2VXM
中国湖南张家界世界第一座高山斜拉玻璃桥,https://www.youtube.com/watch?v=Zr809S5_HAY
竹亭幽径小园东  石榴花开别样红,https://www.youtube.com/watch?v=0XBxaImC3mY
封控的上海 云端的《孤勇者》   Shanghai the Covid period admirable playing Violin Song 《Lonely Warrior》,https://www.youtube.com/watch?v=opvCaHpf7N0
中国泰山南麓的灵秀山峰  孟子府第的峄山   Lingxiu Mountain at the southern foot of Mount Tai in China - Yi Mountain,https://www.youtube.com/watch?v=UCKMgde_uT8
中国儒家文化之典范  孔子  孔庙      Confucius and the Confucian Temple in China,https://www.youtube.com/watch?v=l-7m7wJHCnU
中国极力推崇的儒家文化发源地孔府 Confucian mansion孔林 Confucian forest The birthplace of Chinese Confucian culture,https://www.youtube.com/watch?v=LbDrIvHe5po
亚太经合组织经济领导人北京峰会APEC举办地北京雁栖湖风光,https://www.youtube.com/watch?v=xTnoAUk1XPQ
我们一起去新疆伊犁那拉提草原,https://www.youtube.com/watch?v=GsoZxQUOS1s
塑料编织袋生产全过程,https://www.youtube.com/watch?v=O9DvZi9shGw
轻松的音乐  4k 超高清的美丽自然风光,https://www.youtube.com/watch?v=ZG8BlusTm-0
腾格里沙漠  沙坡头  中国宁夏    Tengger Desert  Shapotou Ningxia China,https://www.youtube.com/watch?v=pVoSmczVfp4
夏日又见荷花开   Summer  See the lotus again,https://www.youtube.com/watch?v=CQnGlmT_Oz4
中国国家博物馆 意大利之源 古罗马文明展 Visit the Beijing The Origin of Italy  Ancient Roman Civilization Exhibition,https://www.youtube.com/watch?v=8DES0U04UMM
2022北京冬奥之路  The Road to the Beijing 2022 Winter Olympics  the scenery along the Yanchong Expressway,https://www.youtube.com/watch?v=d46cZ3ag8XY
2022冬奥举办地 中国张家口崇礼 The place where the 2022 Winter Olympics will be held - ChinaZhangjiakouChongli,https://www.youtube.com/watch?v=n3_QdKbXNnQ
中国张家口崇礼太舞滑雪小镇  2022 Winter Olympics venue  Summer in Chongli Taiwu Ski Town Zhangjiakou China,https://www.youtube.com/watch?v=Hp4jWKQp8yc
中国张家口崇礼翠云山国际度假区   Chongli Cuiyun Mountain International Tourism Resort Zhangjiakou China,https://www.youtube.com/watch?v=1TQbpsVoSyg
河北张家口坝上 中国最美草原天路   Grass Skyline Zhangjiakou China,https://www.youtube.com/watch?v=P7IxreLx2Zo
中国张家口坝上草原闪电河国家湿地公园    Zhangjiakou Damshang Lightning River National Wetland Park China,https://www.youtube.com/watch?v=bpQ-0QntEoo
中国张家口坝上草原美味佳肴  烤全羊   Must-Try Recipes from the Prairies Zhangjiakou Roasted Whole Lamb China,https://www.youtube.com/watch?v=uNn96W-Ej1g
中国河北省承德丰宁坝上草原    Chengde Fengning Bashang Grassland China,https://www.youtube.com/watch?v=ZeSWf4nE_OU
中国最著名的皇家猎苑  河北省承德坝上木兰围场  The Qing Dynasty Royal Hunting Grounds China  Magnolia paddock,https://www.youtube.com/watch?v=Sz-zo9tyvig
中国河北承德清朝皇家避暑山庄   China summer palace during the Qing dynasty  Chengde Mountain Resort,https://www.youtube.com/watch?v=XX3_b1lTkQ0
中国房地产危机正在威胁中国经济    The China real estate crisis is threatening Chinas economy,https://www.youtube.com/watch?v=hwphR_zAKeI
京韵小曲《探清水河》    Beijing Opera Style Song  Exploring the Qingshui River,https://www.youtube.com/watch?v=z8vaLpLfqOs
中国北京最著名的景点天安门  故宫  长城  颐和园  天坛     5 Top-Rated Tourist Attractions in Beijing,https://www.youtube.com/watch?v=tBX-LudoVTg
中国中央芭蕾舞团经典舞蹈节目  《天鹅湖》   National Ballet of China Swan Lake - NCPA CHINA,https://www.youtube.com/watch?v=OHwAf8VWJuo
低学历网红为什么能碾压高学历人 Why can a low-educated Internet celebrity crush a highly-educated civilized person,https://www.youtube.com/watch?v=ObR7dko_ruM
中国第一夫人彭丽媛演唱的歌《阳光路上》,https://www.youtube.com/watch?v=L2d8wsFXUvY
航拍中国北京长安街  故宫,https://www.youtube.com/watch?v=N4roXLryERg
《秋色赋》   Autumn Mood,https://www.youtube.com/watch?v=Akqj9fEMWgs
中国最著名的道教道观  北京白云观    One of the most famous Taoist temples in China  Beijing Baiyun  Taoist Temple,https://www.youtube.com/watch?v=adSebu388FA
COVID-19,https://www.youtube.com/watch?v=iMJbtiH8cow
中国传统的茶道艺术 The Chinese traditional tea ceremony art,https://www.youtube.com/watch?v=_CM45t6UWR8
中国最美公路  新疆独库公路    The Most Scenic Roads in China  Duku Highway in Xinjiang,https://www.youtube.com/watch?v=D1CJkhnNTjs
中国新疆克拉玛依独山子大峡谷,https://www.youtube.com/watch?v=HffoyiHyl9w
中国最美公路之新疆独库公路风景,https://www.youtube.com/watch?v=AXPZsdZe-2w
The then Chinese Premier Wen Jiabao talks about the reform of the political system时任中国总理温家宝谈政治体制改革,https://www.youtube.com/watch?v=s12Md-jnna4
中国新疆库车独库公路天山神秘大峡谷   Mysterious Grand Canyon in Tianshan Mountains Xinjiang China,https://www.youtube.com/watch?v=pNzUzbCm0X0
2006年时任中国国家主席胡锦涛在耶鲁大学的演讲On April 21 2006 then-President Hu Jintao gave a speech at Yale University,https://www.youtube.com/watch?v=-WCWxMRwgcM
中国新疆塔里木盆地塔克拉玛干大沙漠   China Dashahai Xinjiang Taklimakan,https://www.youtube.com/watch?v=u1fGAUCwizE
2009年3月13日中国总理温家宝在十一届全国人大二次会议记者会上谈台湾The then Chinese Premier Wen Jiabao talks about the Taiwan issue,https://www.youtube.com/watch?v=6xzdT9nSGWU
Mr Hu Jintao 38 years ago  1984年7月1日时任共青团中央书记处书记、全国青联主席的胡锦涛在团中央纪念中国共产党成立63周年茶话会上讲话,https://www.youtube.com/watch?v=NoSPWjQo87Q
中国共产党历史上的第一次反腐败运动三反五反1951121952 10,https://www.youtube.com/watch?v=ZozmTaNVBX8
中国共产党内部派系斗争中国共产党第九次全国代表大会,https://www.youtube.com/watch?v=-wE8K0f12ok
震惊世界的中国文化大革命始末,https://www.youtube.com/watch?v=AiTVDIS6UO8
1956年2月中共与苏共的第一次翻脸始末,https://www.youtube.com/watch?v=Y34AHOAIZHM
中国河北雄安新区设立5年了看看现在这里是什么样子,https://www.youtube.com/watch?v=ekmzDLRq_I0
中国北京2022年的秋天色彩斑斓、五彩缤纷、万紫千红 、绚丽多彩  Autumn in Beijing of 2022 China,https://www.youtube.com/watch?v=i7xc6Oua4no
永遇乐京口北固亭怀古 南宋辛弃疾  朗诵方明    Lin-Po-like talent is too old and if he can still eat healthily,https://www.youtube.com/watch?v=0XGm9IoaCsE
中国房地产的二十年  房之殇,https://www.youtube.com/watch?v=8C6F6Gv4Q18
航拍中国山东省省会城市泉城济南,https://www.youtube.com/watch?v=BrLHf999SBM
中国最具神秘感和恐怖色彩的旅游景点  山东省威海市荣成区成山头,https://www.youtube.com/watch?v=HRkvaBgzmcE
中国的铁匠(打铁)是传承千年的金属锻造手工艺,https://www.youtube.com/watch?v=t4gawM1w2Lc
环游中国山东半岛  烟台蓬莱阁  Travel Around The Chinas Shandong Peninsula,https://www.youtube.com/watch?v=cCl-E5Zor7Y
环游中国山东胶东半岛  烟台  Travel around Chinas Shandong Peninsula  Yantai,https://www.youtube.com/watch?v=TJtZP1yD5Uo
环游中国山东半岛  威海  Travel around Chinas Shandong Peninsula  Weihai,https://www.youtube.com/watch?v=dWOHURLpGRs
环游游中国山东胶东半岛  荣成那香海国际度假区鸡鸣岛  Naxianghai International Tourism Resort Rongcheng Shandong China,https://www.youtube.com/watch?v=92y3KLakwrw
Qingdao China   中国青岛,https://www.youtube.com/watch?v=PXvkx41uuTQ
Rizhao Shandong China   中国山东日照,https://www.youtube.com/watch?v=OKeKUyvsCXg
中共领导人和朝鲜最高国家领导人在一起  Chinese Communist Party Leader and North Korean Supreme State Leader Together,https://www.youtube.com/watch?v=PEI4F8hLyMQ
China Ancient City Travel Guide  中国古城旅游攻略,https://www.youtube.com/watch?v=MlrdwfL7Cv8
中国湖南湘西永顺老司城    China Hunan Xiangxi Yongshun Laosi City,https://www.youtube.com/watch?v=mvWcUS5qRv4
烟雨江南     The Misty Rain of Jiangnan in China,https://www.youtube.com/watch?v=kcFXCZNK6Ec
中国著名的江南古镇  浙江省杭州市乌镇水乡   Wuzhen Water Town Hangzhou Zhejiang China,https://www.youtube.com/watch?v=6z-sxZx63OA
新冠肺炎疫情阴云笼罩  中国浙江横店影视城异常冷清 China Zhejiang Hengdian Film and Television City is not unusually deserted,https://www.youtube.com/watch?v=Y303xkJDUVc
中国浙江绍兴   Shaoxing Zhejiang China,https://www.youtube.com/watch?v=tuk2pkL2aF0
中国茶  Chinese tea,https://www.youtube.com/watch?v=tw7B_OVZG50
中国浙江新安江千岛湖的秋天,https://www.youtube.com/watch?v=oj4eVM2EGTA
中国上海的结婚宴席 1 Wedding Reception in Shanghai China,https://www.youtube.com/watch?v=zUK2BprjlQ8
中国上海的婚宴及宝宝宴   (2)  Wedding Banquet Packages  Baby Banquet - Shanghai China,https://www.youtube.com/watch?v=ac1u-zCFG8E
前中共总书记江泽民追悼会  这段悼词很有意思  细细琢磨 细细品味  蕴含的意义不同凡响 What is the message of a eulogy,https://www.youtube.com/watch?v=ezJJlnlwSvk
视觉中国  浙江绍兴乡村4K UHD 高清视频,https://www.youtube.com/watch?v=H99NahMarKw
视觉中国  浙江绍兴美丽乡村高清视频影像 浙江诸暨,https://www.youtube.com/watch?v=Nu2z4qXcOls
中国浙江绍兴南部山区高清视频,https://www.youtube.com/watch?v=rCB34ej2Euk
中国浙江省绍兴美丽乡村高清视频平水镜湖,https://www.youtube.com/watch?v=v86v1Z9odUw
University of Shanghai for Science and Technology Herman C  E  Liu Memories Library,https://www.youtube.com/watch?v=Z124x0Ir6_c
中国浙江省绍兴南部山区小城新昌县    Xinchang County Shaoxing Zhejiang Province China,https://www.youtube.com/watch?v=mM1WIMihTWg
十二月的奥密克戎  Chinas healthcare system put to the test as COVID curbs fade,https://www.youtube.com/watch?v=16pLLRCvbxQ
中国新冠疫情防控有所放松上海浦东机场依然冷清加拿大、美国取消所有防疫限制 China COVID-19 cases soar Shanghai China to Toronto Canada,https://www.youtube.com/watch?v=GabLInTqzmI
记住中国1中国首都老北京的鸽哨声 童年的记忆   Legacies Pigeon whistles in Beijing,https://www.youtube.com/watch?v=kOuuZzeRKMg
记住中国3 中国首都北京的农家小院里挖菊芋 Beijing Suburbs Farmers digging Jerusalem artichoke,https://www.youtube.com/watch?v=YEnDegjUpaY
记住中国5航拍中国上海虹口大柏树区域  Aerial photography of Dabaishu District Hongkou Shanghai China,https://www.youtube.com/watch?v=FZ7Vte6Ip8o
记住中国6川西秘境稻城亚丁 川藏公路国道318线路  The most mysterious place in Western Sichuan China  Daocheng Yading,https://www.youtube.com/watch?v=DGEUd2T4jdA
记住中国7 中国西藏阿里 喜马拉雅山 珠穆朗玛峰   Mount Everest Ngari Tibet China,https://www.youtube.com/watch?v=fTwa7s4Bnwg
记住中国8 中国西藏阿里地区的国际湖班公措 International Lake in Ngari Region Tibet ChinaPangongcuo,https://www.youtube.com/watch?v=xhP8ir2ah2Q
记住中国9 中国西藏昌都八宿县境内的然乌湖  Ranwu Lake in Basu County Qamdo Tibet China,https://www.youtube.com/watch?v=knwkkCV4mOQ
中国秀丽山川与舒缓的中国传统音乐,https://www.youtube.com/watch?v=oFNcdaxA098
记住中国10  冬日中国的山村  Chinese mountain village in winter,https://www.youtube.com/watch?v=VvkI2FoFBu8
记住中国11  青藏高原  Tibetan Plateau Qinghai Tibet Plateau,https://www.youtube.com/watch?v=L8OeIdYnamo
记住中国(12 )  西藏   Chna Tibet Aerial Photography and Tourism,https://www.youtube.com/watch?v=CLx9AjtHy7A
记住中国13 新疆   Xinjiang Photography Tour,https://www.youtube.com/watch?v=Q8NYhSd4ksc
中国广西桂林《新梦幻漓江》大型山水秀  Guilin《New Dreams of Lijiang》Large scale Landscape Show China Guangxi,https://www.youtube.com/watch?v=-PE8o9qGV4s
中国房地产会否梅开四度再次带领中国经济走出困境成为中国经济的支柱产业吗 Chinas property market is in the midst of a historic downturn,https://www.youtube.com/watch?v=J_0oL1_oJzA
上海迪士尼乐园  Shanghai Disneyland China,https://www.youtube.com/watch?v=QWJvoXf3c7o
中国的县级城市是什么样山东省南部的一个县级城市  滕州市    Tengzhou Shandong China,https://www.youtube.com/watch?v=-JaK33YJTew
中国北京南锣鼓巷 Nanluoguxiang Beijing China,https://www.youtube.com/watch?v=qmNom1s3baQ
中国东戴河   Dongdaihe China,https://www.youtube.com/watch?v=UCQOkmAKjeQ
中国山东微山湖南阳古镇  Nanyang Ancient Town Weishan Hunan Shandong China,https://www.youtube.com/watch?v=DY_QvGbIxWs
原中共中央委员会所在地中国陕西延安枣园杨家岭王家坪,https://www.youtube.com/watch?v=-AKTq35tE1c
中国北京繁华都市的远郊山区风光房山区大石河及南窖乡水峪村   Scenery of Fangshan District Beijing China,https://www.youtube.com/watch?v=peLV7kNExsU
黄河秋韵  ,https://www.youtube.com/watch?v=XM4s_Np3nok
走进雪乡中国内蒙古赤峰市克什克腾旗乌兰布统苏木,https://www.youtube.com/watch?v=IPaKy290gOo
中国长城遗迹的原始面貌,https://www.youtube.com/watch?v=U-t7t1_Wq2s
中国福建古民居客家土楼,https://www.youtube.com/watch?v=_7iS5Nx8nF8
中国山东威海的大暴雪,https://www.youtube.com/watch?v=PR8wdH80Guo
中国胶东半岛最古老的生态民居海草房,https://www.youtube.com/watch?v=2Ch4MGqsaSk
中国山东青岛胶东国际机场,https://www.youtube.com/watch?v=nnzFZDYM5O8
中国现存古老民居建筑之四  开平碉楼,https://www.youtube.com/watch?v=39Gfx1LI15E
地处大山深处的中国监狱 四川广元大,https://www.youtube.com/watch?v=f3Y8SbvEtos
中国传统四合院中国北京,https://www.youtube.com/watch?v=dxPwfJ1pzbw
中国重庆三峡之巅,https://www.youtube.com/watch?v=TkN5TJnPsj4
中国湖南张家界2024年的第一场雪,https://www.youtube.com/watch?v=I1a7_-kPqmM
世界上仅存的喷火蒸汽火车,https://www.youtube.com/watch?v=lf-tw_c5D3Y
中国新疆哈密的冬天,https://www.youtube.com/watch?v=rxieXElNl9I
皖南春色中国安徽皖南的春天景色    Spring scenery in southern Anhui China,https://www.youtube.com/watch?v=2YaqsYorzJE
中国首都北京的大杂院,https://www.youtube.com/watch?v=iXEA38TQuVU
中國名山-三維講解01,#genre#
黄山旅游攻略路线干货三维地图拆解收藏待用,https://www.youtube.com/watch?v=-wTbNaAvlx4
庐山攻略旅游路线干货三维地图拆解收藏待用,https://www.youtube.com/watch?v=lY746rlCEr0
武夷山攻略旅游路线干货三维地图拆解收藏待用,https://www.youtube.com/watch?v=8WBDs5-6mIc
五台山旅游攻略路线干货三维地图拆解收藏待用,https://www.youtube.com/watch?v=XhrPzFDeXw4
峨眉山旅游攻略详细路线干货三维地图拆解,https://www.youtube.com/watch?v=PYna8IElZ8E
长白山旅游攻略详细路线干货三维地图拆解,https://www.youtube.com/watch?v=g2F_9Uimh6Q
泰山旅游攻略详细路线干货三维地图拆解,https://www.youtube.com/watch?v=FslT8by2Yl0
恒山旅游攻略详细路线干货三维地图拆解,https://www.youtube.com/watch?v=uOPizNxux9o
华山旅游攻略详细路线干货三维地图拆解,https://www.youtube.com/watch?v=NRI49f561PU
嵩山旅游攻略详细路线解锁三维地图拆解,https://www.youtube.com/watch?v=xLJQ7VvNMZw
衡山旅游攻略详细路线干货三维地图拆解,https://www.youtube.com/watch?v=Isp5Kbw8Uy8
浙江舟山普陀山详细路线图普陀山旅游攻略普陀山徒步路线,https://www.youtube.com/watch?v=N0lNTYMAk3w
安徽九华山旅游攻略详细路线讲解妙有分二气、灵山开九华,https://www.youtube.com/watch?v=ERo8B6NpLPk
中國城市-三維講解01,#genre#
哈尔滨旅游攻略详细路线干货三维地图拆解,https://www.youtube.com/watch?v=BWaN5a7P-N0
长春旅游攻略三维地图拆解云游北国春城,https://www.youtube.com/watch?v=BALdoKkEZyw
吉林旅游攻略三维地图拆解邂逅雾凇之都,https://www.youtube.com/watch?v=dUkK-SPKOl0
沈阳旅游攻略三维地图拆解一朝发祥地两代帝王都,https://www.youtube.com/watch?v=9cxbhV6Kf48
南宁旅游攻略三维地图路线干货半城绿树半城楼南宁广西旅游青秀山龙象塔大明山邕江夜游,https://www.youtube.com/watch?v=aO1TTGl0ojs
海丝起点烟火古城泉州旅游攻略三维地图路线干货泉州福建旅游开元寺清源山洛阳桥泉州古城,https://www.youtube.com/watch?v=7eAgk3UmdCQ
大理旅游路线攻略古城遗韵、湖光映雪登苍山、游洱海,https://www.youtube.com/watch?v=-XNpsMgASp0
云南丽江旅游路线攻略山水旖旎、风情浓郁登玉龙雪山、游泸沽湖丽江云南旅游玉龙雪山泸沽湖老君山丽江古城,https://www.youtube.com/watch?v=iOU3AlAtYzY
